09.03.2016 00:01:35.921	125	148	160	137
09.03.2016 00:01:47.921	130	148	159	136
09.03.2016 04:53:08.187	132	151	162	138
09.03.2016 04:53:39.906	131	143	151	135
09.03.2016 04:55:20.343	131	147	160	136
09.03.2016 04:55:57.468	131	142	151	133
09.03.2016 04:58:04.640	131	146	159	135
09.03.2016 05:00:21.453	132	151	158	136
09.03.2016 05:01:09.484	133	147	159	136
09.03.2016 05:07:45.671	130	145	155	133
09.03.2016 05:07:57.671	130	146	157	132
09.03.2016 05:12:45.812	131	146	159	134
09.03.2016 05:13:45.843	132	147	157	136
09.03.2016 07:50:52.609	132	142	149	135
09.03.2016 07:53:12.750	133	139	150	136
09.03.2016 07:53:25.093	133	143	149	135
09.03.2016 07:54:14.796	133	150	160	138
09.03.2016 07:55:27.453	134	143	155	135
09.03.2016 07:55:53.671	133	143	149	134
09.03.2016 07:57:32.046	133	148	160	136
09.03.2016 07:58:52.125	132	139	148	133
09.03.2016 08:00:18.968	133	141	152	132
09.03.2016 08:00:33.375	133	141	147	131
09.03.2016 08:01:47.953	133	148	159	135
09.03.2016 08:05:06.281	134	142	148	134
09.03.2016 08:06:05.687	134	148	160	137
09.03.2016 08:06:17.703	135	148	159	136
09.03.2016 08:21:21.890	137	141	146	133
09.03.2016 08:22:19.296	137	148	158	135
09.03.2016 08:27:51.453	139	150	158	136
09.03.2016 08:30:19.406	135	149	158	136
09.03.2016 08:32:19.468	131	147	157	134
09.03.2016 08:48:07.906	132	149	160	138
09.03.2016 09:38:46.984	133	142	149	136
09.03.2016 09:40:50.718	133	141	150	134
09.03.2016 09:41:30.734	134	148	161	137
09.03.2016 09:42:54.781	135	148	161	137
09.03.2016 09:50:17.750	138	150	161	138
09.03.2016 09:50:41.765	139	150	161	138
09.03.2016 09:53:59.062	135	150	160	137
09.03.2016 09:55:59.109	131	148	158	135
09.03.2016 09:56:59.140	130	147	157	134
09.03.2016 10:04:23.359	132	148	159	138
09.03.2016 10:21:47.843	132	149	161	138
09.03.2016 10:39:16.265	131	141	149	134
09.03.2016 10:40:33.796	132	148	160	137
09.03.2016 10:41:45.828	133	148	161	138
09.03.2016 10:43:09.875	135	149	161	138
09.03.2016 10:58:05.421	131	148	159	137
09.03.2016 11:10:00.656	130	141	149	133
09.03.2016 11:10:50.250	129	147	160	136
09.03.2016 11:12:20.953	131	141	151	133
09.03.2016 11:13:57.796	131	147	160	135
09.03.2016 11:17:46.703	131	146	156	134
09.03.2016 11:18:28.937	131	147	160	134
09.03.2016 11:22:51.343	133	140	147	132
09.03.2016 11:23:32.609	133	147	160	136
09.03.2016 11:24:53.203	134	140	147	133
09.03.2016 11:25:05.203	134	147	160	135
09.03.2016 11:25:21.843	134	139	150	133
09.03.2016 11:25:51.578	134	147	159	135
09.03.2016 11:28:14.125	133	137	146	132
09.03.2016 11:29:55.765	132	141	145	131
09.03.2016 11:31:19.796	131	137	144	130
09.03.2016 11:31:31.812	131	143	144	130
09.03.2016 11:31:43.812	131	134	143	130
09.03.2016 11:31:55.812	130	140	145	130
09.03.2016 11:32:07.828	130	134	144	130
09.03.2016 11:32:19.828	130	138	145	130
09.03.2016 11:32:31.843	130	136	145	129
09.03.2016 11:32:43.843	130	134	144	129
09.03.2016 11:32:55.843	130	138	145	129
09.03.2016 11:34:55.906	128	131	142	128
09.03.2016 11:35:07.906	128	138	144	128
09.03.2016 11:35:55.937	128	134	143	127
09.03.2016 11:36:31.953	128	138	142	126
09.03.2016 11:37:07.968	127	133	142	127
09.03.2016 11:37:19.984	127	140	144	127
09.03.2016 11:37:31.984	128	135	143	127
09.03.2016 11:38:08.000	128	131	143	128
09.03.2016 11:38:20.000	128	142	144	128
09.03.2016 11:38:44.015	128	137	144	128
09.03.2016 11:41:23.734	130	137	146	131
09.03.2016 11:42:10.984	129	141	147	131
09.03.2016 11:42:49.781	129	138	147	130
09.03.2016 13:09:15.343	112	119	133	115
09.03.2016 13:09:27.343	113	120	123	116
09.03.2016 13:09:41.781	113	121	136	117
09.03.2016 13:09:54.500	114	119	126	116
09.03.2016 13:10:56.046	116	123	130	118
09.03.2016 13:11:08.062	117	123	130	120
09.03.2016 13:11:44.078	118	125	132	121
09.03.2016 13:12:08.093	118	126	134	122
09.03.2016 13:12:20.093	119	127	134	121
09.03.2016 13:13:02.609	120	127	138	123
09.03.2016 13:13:14.859	120	127	137	124
09.03.2016 13:13:50.906	121	137	148	127
09.03.2016 13:14:06.500	122	137	148	127
09.03.2016 13:14:35.843	123	128	138	125
09.03.2016 13:15:05.640	124	133	140	127
09.03.2016 13:15:17.640	124	133	143	126
09.03.2016 13:17:03.421	125	142	155	131
09.03.2016 13:17:15.421	126	141	152	130
09.03.2016 13:17:39.437	126	140	150	131
09.03.2016 13:24:27.640	124	140	149	127
09.03.2016 13:27:39.718	127	142	152	131
09.03.2016 13:28:15.750	127	142	155	131
09.03.2016 13:29:03.765	128	143	151	132
09.03.2016 13:30:27.812	128	143	155	133
09.03.2016 13:38:40.046	130	144	157	134
09.03.2016 13:41:16.109	130	146	155	133
09.03.2016 13:47:05.750	130	145	156	135
09.03.2016 14:06:20.562	131	147	159	136
09.03.2016 14:21:00.968	130	139	147	133
09.03.2016 14:22:15.546	129	142	146	131
09.03.2016 14:22:27.562	130	137	157	134
09.03.2016 14:22:51.562	130	146	159	134
09.03.2016 14:23:03.578	130	145	159	135
09.03.2016 15:08:19.796	132	148	161	138
09.03.2016 16:05:33.421	130	140	149	134
09.03.2016 16:06:42.171	131	147	159	136
09.03.2016 17:04:00.171	132	141	150	135
09.03.2016 17:06:12.234	133	148	162	137
09.03.2016 17:07:48.281	134	148	160	136
09.03.2016 17:18:23.703	137	149	158	136
09.03.2016 17:29:18.296	131	140	147	133
09.03.2016 17:29:30.312	130	140	147	133
09.03.2016 17:30:36.875	130	139	146	131
09.03.2016 17:31:48.906	131	136	147	131
09.03.2016 17:32:00.906	131	140	146	131
09.03.2016 17:38:04.984	131	147	160	136
09.03.2016 17:40:17.046	131	147	156	135
09.03.2016 17:40:29.046	131	148	161	136
09.03.2016 17:40:53.062	131	146	156	135
09.03.2016 17:42:41.109	130	142	157	134
09.03.2016 17:42:53.109	130	147	160	134
09.03.2016 17:43:29.125	130	144	155	133
09.03.2016 17:45:21.781	129	145	157	132
09.03.2016 17:51:09.937	131	147	158	136
09.03.2016 17:52:09.968	132	147	159	137
09.03.2016 18:44:15.453	132	141	151	136
09.03.2016 18:46:21.000	133	149	161	138
09.03.2016 18:46:45.015	134	148	160	137
09.03.2016 18:55:02.671	138	149	160	137
09.03.2016 18:59:29.109	134	149	159	137
09.03.2016 19:01:41.171	130	147	158	135
09.03.2016 19:02:05.187	130	147	157	134
09.03.2016 19:17:53.640	132	148	161	138
09.03.2016 22:38:28.828	131	143	152	134
09.03.2016 22:38:41.109	130	138	149	134
09.03.2016 22:39:11.703	130	149	160	137
09.03.2016 22:40:02.765	131	140	150	133
09.03.2016 22:40:32.375	131	141	154	134
09.03.2016 22:40:58.718	131	142	148	133
09.03.2016 22:42:03.484	132	147	160	136
09.03.2016 22:48:16.671	130	143	159	133
09.03.2016 22:48:52.687	130	147	157	133
09.03.2016 22:49:04.687	130	144	156	132
09.03.2016 22:53:20.609	131	139	147	132
09.03.2016 22:53:57.046	132	147	159	135
09.03.2016 22:54:09.062	132	146	156	136
10.03.2016 00:50:17.968	132	141	150	135
10.03.2016 00:51:06.453	131	149	158	138
10.03.2016 00:51:54.484	131	149	163	137
10.03.2016 00:52:06.484	131	148	158	137
10.03.2016 00:53:06.515	131	147	162	136
10.03.2016 00:53:54.531	130	149	158	136
10.03.2016 00:55:30.578	130	143	158	134
10.03.2016 01:01:30.750	132	147	159	137
10.03.2016 01:02:06.781	132	142	158	137
10.03.2016 01:02:18.781	132	146	159	137
10.03.2016 04:00:49.218	125	147	159	136
10.03.2016 04:01:01.218	130	147	159	136
10.03.2016 05:26:51.656	132	149	143	138
10.03.2016 05:27:03.671	132	148	161	138
10.03.2016 07:58:12.046	132	143	149	136
10.03.2016 07:58:24.343	132	139	151	136
10.03.2016 07:59:03.296	132	148	161	137
10.03.2016 07:59:54.625	133	140	152	135
10.03.2016 08:00:40.828	134	142	151	135
10.03.2016 08:01:54.828	133	147	160	137
10.03.2016 08:05:47.390	131	141	147	131
10.03.2016 08:05:59.406	131	137	147	131
10.03.2016 08:06:42.812	131	147	158	133
10.03.2016 08:10:42.921	134	146	158	135
10.03.2016 08:18:46.109	137	140	147	133
10.03.2016 08:20:52.562	137	148	158	136
10.03.2016 08:22:40.625	138	148	158	137
10.03.2016 08:26:41.671	134	149	159	136
10.03.2016 08:29:05.750	130	147	157	134
10.03.2016 08:53:30.437	133	149	161	139
10.03.2016 09:15:55.078	133	149	162	139
10.03.2016 09:36:07.656	133	149	144	139
10.03.2016 09:36:19.656	133	149	161	139
10.03.2016 10:24:33.234	134	149	161	139
10.03.2016 10:27:20.406	133	143	153	136
10.03.2016 10:27:32.421	132	141	149	135
10.03.2016 10:29:15.281	130	140	148	133
10.03.2016 10:29:39.281	130	139	147	133
10.03.2016 10:30:19.312	129	148	157	135
10.03.2016 10:33:07.390	128	144	159	133
10.03.2016 10:38:51.046	132	148	159	137
10.03.2016 10:39:12.953	132	141	148	134
10.03.2016 10:40:00.515	132	147	160	138
10.03.2016 10:48:19.593	128	138	146	131
10.03.2016 10:50:52.125	130	145	159	134
10.03.2016 10:51:04.140	130	145	158	135
10.03.2016 10:53:52.218	134	146	159	136
10.03.2016 11:05:30.546	133	149	158	137
10.03.2016 11:09:54.671	130	147	157	135
10.03.2016 11:40:19.546	130	140	150	134
10.03.2016 11:41:35.796	130	147	160	136
10.03.2016 11:45:23.906	134	147	161	136
10.03.2016 11:55:43.078	135	150	160	139
10.03.2016 12:10:19.500	130	148	159	136
10.03.2016 13:31:09.125	133	142	149	135
10.03.2016 13:31:49.531	132	152	164	139
10.03.2016 13:32:13.531	132	149	160	138
10.03.2016 13:32:25.546	132	147	160	138
10.03.2016 13:35:49.640	131	148	159	135
10.03.2016 13:38:49.718	129	146	156	133
10.03.2016 13:40:01.765	129	143	156	133
10.03.2016 13:41:25.796	130	147	157	134
10.03.2016 13:42:49.843	131	146	161	136
10.03.2016 13:43:01.843	131	147	157	136
10.03.2016 13:44:25.890	132	149	161	137
10.03.2016 13:50:14.046	131	146	156	135
10.03.2016 14:07:50.828	131	147	160	137
10.03.2016 14:51:40.062	132	149	161	139
10.03.2016 14:57:52.250	129	147	159	135
10.03.2016 15:07:48.578	130	140	150	133
10.03.2016 15:08:56.125	129	147	158	135
10.03.2016 15:12:28.218	132	148	162	138
10.03.2016 15:14:52.281	131	147	158	136
10.03.2016 15:19:28.421	129	141	158	133
10.03.2016 15:19:40.421	129	145	157	133
10.03.2016 16:45:46.828	131	142	151	135
10.03.2016 16:46:25.625	132	142	149	135
10.03.2016 17:03:12.875	134	144	154	137
10.03.2016 17:03:24.890	134	145	152	137
10.03.2016 17:03:39.390	134	144	154	137
10.03.2016 17:03:52.093	134	144	151	136
10.03.2016 17:04:30.078	134	140	150	136
10.03.2016 17:06:09.875	134	149	160	139
10.03.2016 17:06:32.531	134	143	152	136
10.03.2016 17:07:28.296	135	149	161	139
10.03.2016 17:15:28.531	138	148	159	136
10.03.2016 17:43:57.171	134	150	160	138
10.03.2016 18:26:58.390	130	148	160	136
10.03.2016 21:00:09.859	129	143	147	133
10.03.2016 21:00:22.187	130	139	148	133
10.03.2016 21:01:29.140	131	147	160	136
10.03.2016 21:02:49.187	132	142	150	134
10.03.2016 21:03:21.578	132	138	148	134
10.03.2016 21:04:27.390	133	150	163	137
10.03.2016 21:05:16.375	133	147	158	138
10.03.2016 21:08:40.468	132	144	159	135
10.03.2016 21:08:52.484	132	148	158	135
10.03.2016 21:09:52.515	131	144	157	134
10.03.2016 21:11:04.546	130	149	157	133
10.03.2016 21:11:16.546	130	145	157	132
10.03.2016 21:16:40.703	131	149	158	134
10.03.2016 21:17:28.734	131	148	160	136
10.03.2016 21:21:16.843	132	145	159	136
10.03.2016 21:22:52.890	131	150	158	134
10.03.2016 21:23:04.890	131	146	156	134
10.03.2016 21:24:44.968	129	137	146	130
10.03.2016 21:25:31.562	129	144	160	132
10.03.2016 21:27:55.625	132	145	159	134
10.03.2016 21:35:48.500	127	144	156	133
10.03.2016 21:42:36.703	131	148	159	137
10.03.2016 21:51:12.937	131	147	160	137
10.03.2016 21:52:00.968	132	148	160	138
11.03.2016 03:43:41.640	132	142	151	135
11.03.2016 03:44:29.812	132	148	161	138
11.03.2016 03:45:34.859	133	143	153	135
11.03.2016 03:46:07.359	132	140	150	133
11.03.2016 03:47:21.375	132	148	159	136
11.03.2016 04:01:22.390	129	145	155	133
11.03.2016 04:02:22.421	129	144	154	132
11.03.2016 04:02:34.437	129	140	155	131
11.03.2016 04:02:46.437	129	144	155	132
11.03.2016 04:06:58.562	130	145	159	135
11.03.2016 04:09:10.625	132	148	160	136
11.03.2016 04:14:34.781	130	147	155	133
11.03.2016 04:14:58.796	130	146	159	133
11.03.2016 04:15:58.812	130	143	159	134
11.03.2016 04:16:58.843	131	149	157	134
11.03.2016 04:17:10.859	131	145	158	134
11.03.2016 04:19:37.187	133	147	159	137
11.03.2016 04:30:13.484	132	149	159	137
11.03.2016 04:30:39.156	132	140	149	134
11.03.2016 04:31:31.609	131	149	159	136
11.03.2016 04:35:07.718	129	144	158	134
11.03.2016 04:36:31.765	129	147	158	133
11.03.2016 04:36:43.765	129	147	155	133
11.03.2016 04:37:55.796	129	146	159	134
11.03.2016 04:40:43.890	132	147	159	137
11.03.2016 04:41:07.890	132	148	160	137
11.03.2016 04:49:10.187	130	145	158	133
11.03.2016 04:54:58.359	131	147	159	137
11.03.2016 07:47:12.421	134	144	153	137
11.03.2016 07:48:39.859	135	140	150	137
11.03.2016 07:51:03.921	133	145	150	136
11.03.2016 07:51:35.015	133	139	150	136
11.03.2016 07:51:47.375	132	140	149	135
11.03.2016 07:52:19.343	132	149	160	137
11.03.2016 07:53:26.703	133	143	155	134
11.03.2016 07:55:04.921	132	148	160	136
11.03.2016 08:02:25.312	132	147	156	135
11.03.2016 08:02:37.312	132	148	160	136
11.03.2016 08:05:54.468	132	138	147	133
11.03.2016 08:06:55.968	132	147	159	134
11.03.2016 08:14:56.203	137	148	159	136
11.03.2016 08:23:56.468	138	150	159	137
11.03.2016 08:25:20.500	139	151	159	137
11.03.2016 08:42:14.328	133	150	158	136
11.03.2016 10:23:53.218	130	147	160	136
11.03.2016 10:44:29.812	129	147	159	136
11.03.2016 10:50:05.968	133	149	160	138
11.03.2016 11:13:18.625	131	142	148	135
11.03.2016 11:14:14.171	130	140	148	133
11.03.2016 11:15:34.203	131	147	160	136
11.03.2016 11:21:32.843	136	148	160	137
11.03.2016 11:22:32.875	137	148	160	137
11.03.2016 11:26:37.828	133	148	159	135
11.03.2016 11:37:26.140	129	147	158	135
11.03.2016 11:43:50.328	132	141	148	134
11.03.2016 11:45:05.421	132	148	160	137
11.03.2016 11:46:17.453	133	148	160	137
11.03.2016 11:58:59.375	130	141	150	133
11.03.2016 12:00:21.937	130	137	147	131
11.03.2016 12:00:45.937	130	140	145	131
11.03.2016 12:01:57.984	131	139	149	131
11.03.2016 12:06:01.765	132	141	147	132
11.03.2016 12:08:13.828	129	139	145	131
11.03.2016 12:10:01.875	128	137	145	130
11.03.2016 12:12:08.781	129	148	158	134
11.03.2016 12:12:56.796	130	144	159	135
11.03.2016 12:13:20.812	130	148	160	136
11.03.2016 12:13:45.828	131	147	158	137
11.03.2016 12:14:31.125	132	141	151	134
11.03.2016 12:14:44.093	132	141	147	135
11.03.2016 12:15:08.093	132	147	158	137
11.03.2016 12:16:40.140	133	148	158	138
11.03.2016 12:22:23.312	129	147	157	134
11.03.2016 12:23:11.328	129	146	157	133
11.03.2016 12:28:35.484	132	148	158	137
11.03.2016 12:59:48.375	133	149	160	138
11.03.2016 13:14:36.796	129	147	159	136
11.03.2016 13:50:13.796	133	149	160	138
11.03.2016 13:56:25.984	130	141	148	133
11.03.2016 13:59:12.281	132	147	159	137
11.03.2016 14:04:08.421	137	149	161	137
11.03.2016 14:20:43.828	133	149	158	136
11.03.2016 14:27:56.031	132	140	149	134
11.03.2016 14:28:50.750	133	149	160	137
11.03.2016 14:34:36.843	137	149	159	137
11.03.2016 14:43:46.203	136	144	148	135
11.03.2016 14:44:34.656	135	151	159	138
11.03.2016 14:46:10.703	133	149	161	137
11.03.2016 14:48:10.765	132	147	157	135
11.03.2016 14:49:58.812	131	147	155	134
11.03.2016 14:50:10.828	131	147	156	133
11.03.2016 14:52:54.515	132	148	159	135
11.03.2016 14:54:06.562	133	148	158	137
11.03.2016 15:31:59.640	131	141	151	135
11.03.2016 15:34:13.125	133	150	164	137
11.03.2016 15:37:25.218	137	150	162	139
11.03.2016 15:44:16.984	138	150	160	137
11.03.2016 15:47:18.625	133	149	159	136
11.03.2016 17:19:21.250	129	147	159	136
11.03.2016 17:24:45.406	133	149	161	138
11.03.2016 18:18:22.921	129	147	159	135
11.03.2016 19:02:48.187	133	149	161	138
11.03.2016 20:35:21.468	131	141	149	134
11.03.2016 20:35:33.468	131	139	147	133
11.03.2016 20:35:58.890	131	146	158	136
11.03.2016 20:36:26.906	131	147	160	137
11.03.2016 20:39:39.000	135	148	162	138
11.03.2016 20:44:54.109	130	146	158	134
11.03.2016 20:45:06.109	129	146	158	134
11.03.2016 21:31:07.421	133	148	161	138
12.03.2016 01:53:57.953	132	141	151	135
12.03.2016 01:54:35.406	132	148	160	137
12.03.2016 03:13:35.234	127	149	160	138
12.03.2016 03:13:47.234	132	149	161	138
12.03.2016 03:32:12.359	131	141	150	134
12.03.2016 03:32:49.859	131	147	159	136
12.03.2016 03:37:08.203	136	149	160	137
12.03.2016 03:39:46.687	132	148	159	136
12.03.2016 04:06:15.250	131	143	149	135
12.03.2016 04:06:27.250	132	142	151	135
12.03.2016 04:06:54.171	132	140	150	135
12.03.2016 04:14:56.515	128	138	147	132
12.03.2016 04:15:09.265	128	139	149	131
12.03.2016 04:16:43.437	128	146	159	133
12.03.2016 04:17:48.187	130	140	155	132
12.03.2016 04:18:20.984	130	144	147	131
12.03.2016 04:19:07.640	131	143	158	135
12.03.2016 04:19:30.031	131	135	149	132
12.03.2016 04:19:53.078	131	146	159	136
12.03.2016 04:20:17.078	132	148	158	136
12.03.2016 04:26:05.250	130	145	155	133
12.03.2016 04:27:41.296	129	144	159	132
12.03.2016 04:28:17.312	129	145	155	132
12.03.2016 04:29:29.343	129	143	159	132
12.03.2016 04:48:29.906	132	150	158	135
12.03.2016 04:48:53.906	131	144	157	135
12.03.2016 04:53:33.734	132	148	158	136
12.03.2016 08:36:40.562	129	140	146	131
12.03.2016 08:37:18.406	129	146	156	133
12.03.2016 08:37:53.562	130	147	161	134
12.03.2016 08:38:23.187	131	138	147	131
12.03.2016 08:40:54.515	132	149	160	135
12.03.2016 08:43:54.609	131	146	156	134
12.03.2016 08:44:18.609	131	145	157	134
12.03.2016 08:47:42.718	129	146	156	131
12.03.2016 08:48:06.718	128	143	156	131
12.03.2016 08:52:54.859	131	145	156	135
12.03.2016 08:54:06.890	132	146	158	135
12.03.2016 08:57:43.000	131	143	160	135
12.03.2016 08:58:07.015	131	147	156	135
12.03.2016 09:06:19.250	131	150	157	135
12.03.2016 09:06:31.250	132	143	159	136
12.03.2016 09:06:55.265	132	147	158	136
12.03.2016 09:07:31.281	132	145	160	136
12.03.2016 09:09:19.343	132	151	158	135
12.03.2016 09:09:31.343	132	147	158	136
12.03.2016 09:10:44.968	131	146	156	135
12.03.2016 09:27:37.375	132	148	160	137
12.03.2016 11:21:45.593	131	141	148	133
12.03.2016 11:22:30.015	130	148	159	136
12.03.2016 11:24:18.062	129	144	158	135
12.03.2016 11:26:18.125	128	144	158	133
12.03.2016 11:32:18.296	131	148	158	136
12.03.2016 11:32:30.296	132	148	159	137
12.03.2016 11:40:21.531	129	144	157	133
12.03.2016 11:54:09.921	131	148	158	137
12.03.2016 12:14:54.328	132	143	149	135
12.03.2016 12:15:06.671	132	139	149	135
12.03.2016 12:15:32.953	132	148	161	138
12.03.2016 12:16:53.218	133	142	156	136
12.03.2016 12:17:25.703	134	141	149	135
12.03.2016 12:18:58.500	134	151	159	138
12.03.2016 12:19:10.500	134	147	159	138
12.03.2016 12:19:58.531	134	148	160	139
12.03.2016 12:21:34.578	134	147	163	138
12.03.2016 12:21:58.578	134	151	159	137
12.03.2016 12:23:34.625	133	147	158	136
12.03.2016 12:24:34.656	132	149	159	135
12.03.2016 12:26:27.234	131	147	147	130
12.03.2016 12:26:44.156	131	140	148	130
12.03.2016 12:27:16.640	130	148	160	133
12.03.2016 12:28:16.671	129	145	156	133
12.03.2016 12:30:21.296	130	139	146	130
12.03.2016 12:31:14.125	130	145	157	133
12.03.2016 12:31:26.125	130	146	157	134
12.03.2016 12:32:38.156	131	145	161	136
12.03.2016 12:33:26.187	132	150	158	136
12.03.2016 12:33:38.187	132	144	158	137
12.03.2016 12:33:50.203	132	144	157	137
12.03.2016 12:34:02.203	132	148	158	137
12.03.2016 12:34:39.812	132	147	161	137
12.03.2016 12:35:18.359	133	140	149	135
12.03.2016 12:36:08.906	133	147	160	137
12.03.2016 12:39:20.109	134	139	149	134
12.03.2016 12:41:26.031	133	146	157	134
12.03.2016 12:47:48.375	136	147	159	135
12.03.2016 12:57:16.984	134	149	158	138
12.03.2016 12:57:53.000	134	150	159	138
12.03.2016 13:00:41.093	132	149	159	137
12.03.2016 13:04:29.203	129	147	158	134
12.03.2016 13:09:53.343	132	149	160	138
12.03.2016 13:19:41.625	133	149	161	138
12.03.2016 13:20:29.656	133	142	149	136
12.03.2016 13:21:32.187	133	149	161	138
12.03.2016 13:26:46.531	136	149	161	136
12.03.2016 13:41:29.375	132	149	160	138
12.03.2016 14:43:43.828	132	141	150	135
12.03.2016 14:45:21.312	133	148	160	137
12.03.2016 14:48:13.390	136	149	162	138
12.03.2016 15:00:43.578	132	148	158	136
12.03.2016 16:10:21.546	132	142	150	135
12.03.2016 16:10:45.562	131	141	148	134
12.03.2016 16:11:28.937	131	148	158	136
12.03.2016 16:19:02.703	136	148	160	136
12.03.2016 16:20:54.640	136	149	159	138
12.03.2016 16:27:18.828	132	149	159	137
12.03.2016 16:33:06.984	132	149	163	138
12.03.2016 16:33:37.468	132	142	150	135
12.03.2016 16:34:02.421	132	141	147	134
12.03.2016 16:35:10.453	132	149	160	138
12.03.2016 16:39:34.593	131	145	159	135
12.03.2016 16:39:58.593	130	150	157	134
12.03.2016 16:40:22.609	130	146	159	135
12.03.2016 16:55:51.218	130	141	147	132
12.03.2016 16:56:47.234	130	147	160	136
12.03.2016 16:57:59.281	132	148	159	138
12.03.2016 17:05:50.671	130	146	159	134
12.03.2016 17:12:50.875	132	149	159	138
12.03.2016 21:26:10.078	125	147	159	136
12.03.2016 21:26:22.078	130	146	159	136
12.03.2016 23:21:51.437	132	141	149	135
12.03.2016 23:22:52.906	133	148	160	138
12.03.2016 23:24:28.953	134	148	160	137
12.03.2016 23:38:57.875	130	148	159	136
12.03.2016 23:41:01.937	130	139	148	133
12.03.2016 23:42:20.031	130	147	159	135
12.03.2016 23:44:52.421	133	147	160	137
12.03.2016 23:45:16.437	134	147	160	137
12.03.2016 23:53:22.156	130	146	158	135
13.03.2016 03:51:54.453	130	143	151	134
13.03.2016 03:52:33.218	130	139	149	134
13.03.2016 03:55:41.984	132	148	162	137
13.03.2016 03:56:32.718	133	139	149	134
13.03.2016 03:57:02.421	133	143	155	135
13.03.2016 03:57:14.421	134	142	154	135
13.03.2016 03:58:16.953	134	149	161	138
13.03.2016 03:58:34.609	134	141	149	135
13.03.2016 03:58:57.328	134	148	159	138
13.03.2016 04:03:21.453	131	148	158	134
13.03.2016 04:03:57.484	131	144	157	134
13.03.2016 04:04:33.500	130	147	159	133
13.03.2016 04:04:57.500	130	148	157	133
13.03.2016 04:05:33.531	130	144	159	132
13.03.2016 04:06:09.546	129	149	156	132
13.03.2016 04:06:21.546	129	145	157	132
13.03.2016 04:07:45.593	129	144	155	132
13.03.2016 04:10:33.671	131	147	160	135
13.03.2016 04:12:21.718	132	149	158	136
13.03.2016 04:13:21.750	132	144	158	137
13.03.2016 04:14:09.765	132	149	161	136
13.03.2016 04:14:21.781	132	145	157	136
13.03.2016 04:15:21.812	132	150	160	136
13.03.2016 04:15:33.812	132	146	158	135
13.03.2016 04:16:45.843	131	147	155	134
13.03.2016 04:20:09.937	129	145	159	132
13.03.2016 04:20:33.953	129	145	155	132
13.03.2016 04:21:33.984	130	145	159	133
13.03.2016 04:21:58.000	130	147	154	133
13.03.2016 04:22:34.015	130	148	161	134
13.03.2016 04:22:46.015	131	146	157	134
13.03.2016 04:24:58.078	132	147	162	136
